CPY ID,Time,EUR,Chronology,Day,Start,End,Company,Stage,What,Follow Up_What,Follow up_days,Follow Up_Day,Follow Up_Company,Follow Up_OPID,Follow Up_What Copy,Sort by Date and Time,Column1,Column2,Column3,Column4
CPY8251169,0:07, 13   ," 43,893.6042   ",Tuesday 03/03/20 ,14:30,14:37,Bonfiglioli Riduttori S.p.A.,,Organised Call,,,,,,," 43,893.6042   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Organised Call"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-03T14:30:00.000Z,2020-03-03T14:37:00.000Z,Organised Call
CPY825833,0:14, 26   ," 43,893.6090   ",Tuesday 03/03/20 ,14:37,14:51,CELLINK,,Asked if slicer and organoid generation is still on the agenda,remind Hector on mail / contact Melanie Matheu (Prellis),,,,,remind Hector on mail / contact Melanie Matheu (Prellis)," 43,893.6090   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Asked if slicer and organoid generation is still on the agenda"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-03T14:37:00.000Z,2020-03-03T14:51:00.000Z,Asked if slicer and organoid generation is still on the agenda
CPY8252330,1:13, 134   ," 43,893.6188   ",Tuesday 03/03/20 ,14:51,16:04,BellaSeno,,Introduced them to Hyperganic. Want to reconnect in a few months when their SLS machine is running. Currently starting 200 clinical trials,,,,,,," 43,893.6188   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Introduced them to Hyperganic. Want to reconnect in a few months when their SLS machine is running. Currently starting 200 clinical trials"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-03T14:51:00.000Z,2020-03-03T16:04:00.000Z,Introduced them to Hyperganic. Want to reconnect in a few months when their SLS machine is running. Currently starting 200 clinical trials
CPY825867,0:03, 5   ," 43,893.6736   ",Tuesday 03/03/20 ,16:10,16:13,EDAG Engineering GmbH,,Tried reaching Bu§jŠger,Did he send demo data? Does he have a cost comparison AM vs. Traditional? Did he build contact to IM guy in Garching?,,,,,Did he send demo data? Does he have a cost comparison AM vs. Traditional? Did he build contact to IM guy in Garching?," 43,893.6736   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Tried reaching Bu§jŠger"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-03T16:10:00.000Z,2020-03-03T16:13:00.000Z,Tried reaching Bu§jŠger
CPY825877,0:06, 11   ," 43,893.6757   ",Tuesday 03/03/20 ,16:13,16:19,Orthomerica,,Asked Kourtney to follow up with Shannon and asked if the topic is of interest for them. ,,,,,,," 43,893.6757   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Asked Kourtney to follow up with Shannon and asked if the topic is of interest for them. "",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-03T16:13:00.000Z,2020-03-03T16:19:00.000Z,Asked Kourtney to follow up with Shannon and asked if the topic is of interest for them. 
CPY8251165,0:02, 4   ," 43,893.6799   ",Tuesday 03/03/20 ,16:19,16:21,OHB System AG,,Lin Signed NDA - forwarded to customer,,,,,,," 43,893.6799   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Lin Signed NDA - forwarded to customer"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-03T16:19:00.000Z,2020-03-03T16:21:00.000Z,Lin Signed NDA - forwarded to customer
CPY8250,2:11, 240   ," 43,893.6813   ",Tuesday 03/03/20 ,16:21,18:32,Hyperganic,,Completed CRM Update,,,,,,," 43,893.6813   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Completed CRM Update"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-03T16:21:00.000Z,2020-03-03T18:32:00.000Z,Completed CRM Update
CPY825867,0:05, 9   ," 43,893.7722   ",Tuesday 03/03/20 ,18:32,18:37,EDAG Engineering GmbH,,Bu§jŠger : IM Colleague should reach out. Sync again next Wednesday,Bu§jŠger: Did his IM colleague get back? Feedback on AM pricing?,,,,,Bu§jŠger: Did his IM colleague get back? Feedback on AM pricing?," 43,893.7722   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Bu§jŠger : IM Colleague should reach out. Sync again next Wednesday"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-03T18:32:00.000Z,2020-03-03T18:37:00.000Z,Bu§jŠger : IM Colleague should reach out. Sync again next Wednesday
CPY8250,0:25, 46   ," 43,894.3750   ",Wednesday 04/03/20 ,9:00,9:25,Hyperganic,,,,,,,,," 43,894.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T09:00:00.000Z,2020-03-04T09:25:00.000Z,.
CPY8250,0:35, 64   ," 43,894.3924   ",Wednesday 04/03/20 ,9:25,10:00,Hyperganic,,CRM Session with Lisa and Lin,,,,,,," 43,894.3924   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""CRM Session with Lisa and Lin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T09:25:00.000Z,2020-03-04T10:00:00.000Z,CRM Session with Lisa and Lin
CPY825865,0:05, 9   ," 43,894.4542   ",Wednesday 04/03/20 ,10:54,10:59,Brose Fahrzeugteile GmbH & Co. KG,,Left Voicemail for Beetz and Scheuplein,,,,,,," 43,894.4542   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Left Voicemail for Beetz and Scheuplein"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T10:54:00.000Z,2020-03-04T10:59:00.000Z,Left Voicemail for Beetz and Scheuplein
CPY8251165,0:07, 13   ," 43,894.4576   ",Wednesday 04/03/20 ,10:59,11:06,OHB System AG,,Tried reaching Andreas re NDA and Corona? --> Move meeting?,,,,,,," 43,894.4576   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Tried reaching Andreas re NDA and Corona? --> Move meeting?"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T10:59:00.000Z,2020-03-04T11:06:00.000Z,Tried reaching Andreas re NDA and Corona? --> Move meeting?
CPY8250,1:12, 132   ," 43,894.4625   ",Wednesday 04/03/20 ,11:06,12:18,Hyperganic,,Project Planning,,,,,,," 43,894.4625   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Project Planning"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T11:06:00.000Z,2020-03-04T12:18:00.000Z,Project Planning
CPY82572,0:11, 20   ," 43,894.5125   ",Wednesday 04/03/20 ,12:18,12:29,HP Inc.,,"Asked Ed to remind Anouk on Software evaluation form and forwarded Stephen and Tara ""Product Description""",Did Anouk send Evaluation Form?,,,,,Did Anouk send Evaluation Form?," 43,894.5125   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Asked Ed to remind Anouk on Software evaluation form and forwarded Stephen and Tara ""Product Description"""",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T12:18:00.000Z,2020-03-04T12:29:00.000Z,"Asked Ed to remind Anouk on Software evaluation form and forwarded Stephen and Tara ""Product Description"""
CPY8250,0:27, 49   ," 43,894.5646   ",Wednesday 04/03/20 ,13:33,14:00,Hyperganic,,Project Planning,,,,,,," 43,894.5646   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Project Planning"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T13:33:00.000Z,2020-03-04T14:00:00.000Z,Project Planning
CPY8251133,1:10, 128   ," 43,894.5833   ",Wednesday 04/03/20 ,14:00,15:10,CADS GmbH,,"Defined scope of project with CADS team, Michael and Lin", Library bis Ende KW11. Wolfgang ok mit $ call in KW11?,,,,, Library bis Ende KW11. Wolfgang ok mit $ call in KW11?," 43,894.5833   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Defined scope of project with CADS team, Michael and Lin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T14:00:00.000Z,2020-03-04T15:10:00.000Z,"Defined scope of project with CADS team, Michael and Lin"
CPY8254957,0:13, 24   ," 43,894.6319   ",Wednesday 04/03/20 ,15:10,15:23,SOHBI CRAFT POLAND Sp. z o. o.,,Send NDA and suggested call,,,,,,," 43,894.6319   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send NDA and suggested call"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T15:10:00.000Z,2020-03-04T15:23:00.000Z,Send NDA and suggested call
CPY8250,1:08, 124   ," 43,894.6410   ",Wednesday 04/03/20 ,15:23,16:31,Hyperganic,,Project Planning,,,,,,," 43,894.6410   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Project Planning"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T15:23:00.000Z,2020-03-04T16:31:00.000Z,Project Planning
CPY825329,0:15, 27   ," 43,894.6882   ",Wednesday 04/03/20 ,16:31,16:46,Clariant Produkte (Deutschland) GmbH,,Drags along - see notes. Update call in April.,,,,,,," 43,894.6882   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Drags along - see notes. Update call in April."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T16:31:00.000Z,2020-03-04T16:46:00.000Z,Drags along - see notes. Update call in April.
CPY8250,1:11, 130   ," 43,894.6986   ",Wednesday 04/03/20 ,16:46,17:57,Hyperganic,,,,,,,,," 43,894.6986   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T16:46:00.000Z,2020-03-04T17:57:00.000Z,.
CPY825983,0:33, 60   ," 43,894.7479   ",Wednesday 04/03/20 ,17:57,18:30,"Evolve Additive Solutions, Inc.",,,,,,,,," 43,894.7479   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-04T17:57:00.000Z,2020-03-04T18:30:00.000Z,.
CPY8250,0:30, 55   ," 43,895.3750   ",Thursday 05/03/20 ,9:00,9:30,Hyperganic,,,,,,,,," 43,895.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-05T09:00:00.000Z,2020-03-05T09:30:00.000Z,.
CPY8250,1:08, 124   ," 43,895.4042   ",Thursday 05/03/20 ,9:42,10:50,Hyperganic,,Recruiting Text,,,,,,," 43,895.4042   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Recruiting Text"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-05T09:42:00.000Z,2020-03-05T10:50:00.000Z,Recruiting Text
CPY825144,0:15, 27   ," 43,895.4514   ",Thursday 05/03/20 ,10:50,11:05,Structo 3D,,Chat with Dennis: Hyperganic to showcase Cloud Factory,,,,,,," 43,895.4514   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Chat with Dennis: Hyperganic to showcase Cloud Factory"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-05T10:50:00.000Z,2020-03-05T11:05:00.000Z,Chat with Dennis: Hyperganic to showcase Cloud Factory
CPY8250,0:44, 80   ," 43,895.4833   ",Thursday 05/03/20 ,11:36,12:20,Hyperganic,,SLA 100%,,,,,,," 43,895.4833   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""SLA 100%"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-05T11:36:00.000Z,2020-03-05T12:20:00.000Z,SLA 100%
CPY8250,1:34, 172   ," 43,895.5806   ",Thursday 05/03/20 ,13:56,15:30,Hyperganic,,SLA 100%,,,,,,," 43,895.5806   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""SLA 100%"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-05T13:56:00.000Z,2020-03-05T15:30:00.000Z,SLA 100%
CPY8250,1:02, 113   ," 43,895.6458   ",Thursday 05/03/20 ,15:30,16:32,Hyperganic,,Session with Lisa,,,,,,," 43,895.6458   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Session with Lisa"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-05T15:30:00.000Z,2020-03-05T16:32:00.000Z,Session with Lisa
CPY8251155,0:39, 71   ," 43,895.7083   ",Thursday 05/03/20 ,17:00,17:39,"Relativity Space, Inc.",,Call with Lin and Jordan: tech deep dive,Did Jordan sync with Nate and send examples?,,,,,Did Jordan sync with Nate and send examples?," 43,895.7083   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Call with Lin and Jordan: tech deep dive"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-05T17:00:00.000Z,2020-03-05T17:39:00.000Z,Call with Lin and Jordan: tech deep dive
CPY8250,0:51, 93   ," 43,895.7354   ",Thursday 05/03/20 ,17:39,18:30,Hyperganic,,Meeting with Lin,,,,,,," 43,895.7354   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Meeting with Lin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-05T17:39:00.000Z,2020-03-05T18:30:00.000Z,Meeting with Lin
CPY8251169,1:21, 148   ," 43,896.3750   ",Friday 06/03/20 ,9:00,10:21,Bonfiglioli Riduttori S.p.A.,,Very interested in our tech. Possible Project: Gear Redesign (surface and oil cooling),Discuss internally with Lin --> NDA --> Second Call to discuss engagement,,,,,Discuss internally with Lin --> NDA --> Second Call to discuss engagement," 43,896.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Very interested in our tech. Possible Project: Gear Redesign (surface and oil cooling)"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-06T09:00:00.000Z,2020-03-06T10:21:00.000Z,Very interested in our tech. Possible Project: Gear Redesign (surface and oil cooling)
CPY8250,3:36, 395   ," 43,896.4313   ",Friday 06/03/20 ,10:21,13:57,Hyperganic,,,,,,,,," 43,896.4313   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-06T10:21:00.000Z,2020-03-06T13:57:00.000Z,.
CPY8250,0:45, 82   ," 43,896.5833   ",Friday 06/03/20 ,14:00,14:45,Hyperganic,,Handover Timon - Sherman,,,,,,," 43,896.5833   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Handover Timon - Sherman"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-06T14:00:00.000Z,2020-03-06T14:45:00.000Z,Handover Timon - Sherman
CPY8250,1:59, 218   ," 43,896.6257   ",Friday 06/03/20 ,15:01,17:00,Hyperganic,,Resource Planning + Presentation,,,,,,," 43,896.6257   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Resource Planning + Presentation"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-06T15:01:00.000Z,2020-03-06T17:00:00.000Z,Resource Planning + Presentation
CPY825983,0:50, 91   ," 43,896.7083   ",Friday 06/03/20 ,17:00,17:50,"Evolve Additive Solutions, Inc.",,Financial Call: Maintenance Costs are still too high. Nike told them 10 USD per pair is their goal. ,Did Andy send LOI? ,,,,,Did Andy send LOI? ," 43,896.7083   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Financial Call: Maintenance Costs are still too high. Nike told them 10 USD per pair is their goal. "",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-06T17:00:00.000Z,2020-03-06T17:50:00.000Z,Financial Call: Maintenance Costs are still too high. Nike told them 10 USD per pair is their goal. 
CPY8251143,0:08, 15   ," 43,896.7431   ",Friday 06/03/20 ,17:50,17:58,"LuxCreo, Inc.",,Asked Pete to send open foam gradient test file,,,,,,," 43,896.7431   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Asked Pete to send open foam gradient test file"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-06T17:50:00.000Z,2020-03-06T17:58:00.000Z,Asked Pete to send open foam gradient test file
CPY8250,1:09, 126   ," 43,896.7542   ",Friday 06/03/20 ,18:06,19:15,Hyperganic,,Resource Planning mit Lin,,,,,,," 43,896.7542   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Resource Planning mit Lin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-06T18:06:00.000Z,2020-03-06T19:15:00.000Z,Resource Planning mit Lin
CPY8250,1:00, 110   ," 43,897.4583   ",Saturday 07/03/20 ,11:00,12:00,Hyperganic,,Pitch Deck,,,,,,," 43,897.4583   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Pitch Deck"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-07T11:00:00.000Z,2020-03-07T12:00:00.000Z,Pitch Deck
CPY8250,3:40, 402   ," 43,898.4583   ",Sunday 08/03/20 ,11:00,14:40,Hyperganic,,Opti Review,,,,,,," 43,898.4583   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Opti Review"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-08T11:00:00.000Z,2020-03-08T14:40:00.000Z,Opti Review
CPY8250,0:20, 37   ," 43,899.3750   ",Monday 09/03/20 ,9:00,9:20,Hyperganic,,,,,,,,," 43,899.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-09T09:00:00.000Z,2020-03-09T09:20:00.000Z,.
CPY8250,0:30, 55   ," 43,899.3958   ",Monday 09/03/20 ,9:30,10:00,Hyperganic,,Software Overview with Sherman,,,,,,," 43,899.3958   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Software Overview with Sherman"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-09T09:30:00.000Z,2020-03-09T10:00:00.000Z,Software Overview with Sherman
CPY8250,1:06, 121   ," 43,899.4229   ",Monday 09/03/20 ,10:09,11:15,Hyperganic,,Opportunity Update,,,,,,," 43,899.4229   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Opportunity Update"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2020-03-09T10:09:00.000Z,2020-03-09T11:15:00.000Z,Opportunity Update
